,name,license,GPL_dependencies
8226,odoo14-addons-oca-l10n-spain,unknown,"['odoo14-addon-account-asset-management', 'odoo14-addon-account-banking-mandate', 'odoo14-addon-account-banking-pain-base', 'odoo14-addon-account-banking-sepa-direct-debit', 'odoo14-addon-account-fiscal-position-partner-type', 'odoo14-addon-account-invoice-refund-link', 'odoo14-addon-account-payment-mode', 'odoo14-addon-account-payment-order', 'odoo14-addon-account-payment-partner', 'odoo14-addon-account-tax-balance', 'odoo14-addon-base-bank-from-iban', 'odoo14-addon-base-iso3166', 'odoo14-addon-base-location', 'odoo14-addon-base-location-geonames-import', 'odoo14-addon-base-location-nuts', 'odoo14-addon-date-range', 'odoo14-addon-delivery-dhl-parcel', 'odoo14-addon-delivery-gls-asm', 'odoo14-addon-delivery-mrw', 'odoo14-addon-delivery-package-number', 'odoo14-addon-delivery-price-method', 'odoo14-addon-delivery-seur', 'odoo14-addon-delivery-state', 'odoo14-addon-edi-webservice-oca', 'odoo14-addon-intrastat-base', 'odoo14-addon-intrastat-product', 'odoo14-addon-l10n-es-account-asset', 'odoo14-addon-l10n-es-account-banking-sepa-fsdd', 'odoo14-addon-l10n-es-account-statement-import-n43', 'odoo14-addon-l10n-es-aeat', 'odoo14-addon-l10n-es-aeat-mod111', 'odoo14-addon-l10n-es-aeat-mod115', 'odoo14-addon-l10n-es-aeat-mod123', 'odoo14-addon-l10n-es-aeat-mod130', 'odoo14-addon-l10n-es-aeat-mod190', 'odoo14-addon-l10n-es-aeat-mod216', 'odoo14-addon-l10n-es-aeat-mod303', 'odoo14-addon-l10n-es-aeat-mod303-oss', 'odoo14-addon-l10n-es-aeat-mod347', 'odoo14-addon-l10n-es-aeat-mod349', 'odoo14-addon-l10n-es-aeat-mod390', 'odoo14-addon-l10n-es-aeat-mod390-oss', 'odoo14-addon-l10n-es-aeat-partner-check', 'odoo14-addon-l10n-es-aeat-sii-oca', 'odoo14-addon-l10n-es-aeat-sii-oss', 'odoo14-addon-l10n-es-aeat-vat-prorrate', 'odoo14-addon-l10n-es-aeat-vat-prorrate-asset', 'odoo14-addon-l10n-es-dua', 'odoo14-addon-l10n-es-dua-sii', 'odoo14-addon-l10n-es-dua-ticketbai-batuz', 'odoo14-addon-l10n-es-facturae', 'odoo14-addon-l10n-es-facturae-efact', 'odoo14-addon-l10n-es-facturae-face', 'odoo14-addon-l10n-es-facturae-sale-stock', 'odoo14-addon-l10n-es-intrastat-report', 'odoo14-addon-l10n-es-irnr', 'odoo14-addon-l10n-es-location-nuts', 'odoo14-addon-l10n-es-mis-report', 'odoo14-addon-l10n-es-partner', 'odoo14-addon-l10n-es-partner-mercantil', 'odoo14-addon-l10n-es-payment-order-confirming-sabadell', 'odoo14-addon-l10n-es-pos', 'odoo14-addon-l10n-es-ticketbai', 'odoo14-addon-l10n-es-ticketbai-api', 'odoo14-addon-l10n-es-ticketbai-api-batuz', 'odoo14-addon-l10n-es-ticketbai-batuz', 'odoo14-addon-l10n-es-ticketbai-pos', 'odoo14-addon-l10n-es-toponyms', 'odoo14-addon-l10n-es-vat-book', 'odoo14-addon-l10n-es-vat-book-oss', 'odoo14-addon-l10n-es-vat-prorate', 'odoo14-addon-l10n-eu-oss', 'odoo14-addon-mis-builder', 'odoo14-addon-payment-redsys', 'odoo14-addon-product-harmonized-system', 'odoo14-addon-report-qweb-parameter', 'odoo14-addon-report-xlsx', 'odoo14-addon-report-xlsx-helper', 'odoo14-addon-report-xml', 'odoo14-addon-stock-picking-invoice-link', 'odoo14-addon-webservice', 'xmlsig']"
8227,odoo14-addons-oca-operating-unit,unknown,"['odoo14-addon-account-asset-management', 'odoo14-addon-account-asset-operating-unit', 'odoo14-addon-account-asset-operating-unit-access-all', 'odoo14-addon-account-financial-report', 'odoo14-addon-account-financial-report-operating-unit', 'odoo14-addon-account-operating-unit-access-all', 'odoo14-addon-agreement', 'odoo14-addon-agreement-legal', 'odoo14-addon-agreement-operating-unit', 'odoo14-addon-agreement-serviceprofile', 'odoo14-addon-analytic-operating-unit-access-all', 'odoo14-addon-base-territory', 'odoo14-addon-contract', 'odoo14-addon-contract-operating-unit', 'odoo14-addon-contract-operating-unit-access-all', 'odoo14-addon-date-range', 'odoo14-addon-fieldservice', 'odoo14-addon-fieldservice-operating-unit', 'odoo14-addon-hr-expense-operating-unit-access-all', 'odoo14-addon-hr-operating-unit', 'odoo14-addon-mis-builder', 'odoo14-addon-mis-builder-budget', 'odoo14-addon-mis-builder-budget-operating-unit', 'odoo14-addon-mis-builder-operating-unit', 'odoo14-addon-mis-builder-operating-unit-access-all', 'odoo14-addon-operating-unit-access-all', 'odoo14-addon-project-operating-unit', 'odoo14-addon-purchase-operating-unit-access-all', 'odoo14-addon-purchase-request-operating-unit-access-all', 'odoo14-addon-purchase-request-to-requisition', 'odoo14-addon-purchase-request-to-requisition-operating-unit', 'odoo14-addon-purchase-requisition-operating-unit-access-all', 'odoo14-addon-report-xlsx', 'odoo14-addon-report-xlsx-helper', 'odoo14-addon-stock-operating-unit-access-all']"
8228,odoo14-addons-oca-pms,unknown,"['odoo14-addon-account-asset-management', 'odoo14-addon-account-asset-pms', 'odoo14-addon-base-iso3166', 'odoo14-addon-date-range', 'odoo14-addon-mis-builder', 'odoo14-addon-mis-builder-pms', 'odoo14-addon-multi-pms-properties', 'odoo14-addon-partner-contact-birthdate', 'odoo14-addon-partner-contact-gender', 'odoo14-addon-partner-contact-nationality', 'odoo14-addon-partner-contact-personal-information-page', 'odoo14-addon-partner-firstname', 'odoo14-addon-partner-identification', 'odoo14-addon-partner-second-lastname', 'odoo14-addon-pms', 'odoo14-addon-pms-housekeeping', 'odoo14-addon-pms-l10n-es', 'odoo14-addon-pms-rooming-xls', 'odoo14-addon-report-xlsx', 'odoo14-addon-report-xlsx-helper']"
8229,odoo14-addons-oca-account-fiscal-rule,unknown,"['odoo14-addon-account-avatax', 'odoo14-addon-account-avatax-exemption', 'odoo14-addon-account-avatax-exemption-base', 'odoo14-addon-account-avatax-oca', 'odoo14-addon-account-avatax-sale', 'odoo14-addon-account-avatax-sale-oca', 'odoo14-addon-account-avatax-website-sale', 'odoo14-addon-account-fiscal-position-partner-type', 'odoo14-addon-account-menu', 'odoo14-addon-account-multi-vat', 'odoo14-addon-account-product-fiscal-classification', 'odoo14-addon-account-product-fiscal-classification-test', 'odoo14-addon-l10n-eu-oss', 'odoo14-addon-partner-identification']"
8230,odoo14-addons-oca-l10n-france,unknown,"['odoo14-addon-account-balance-ebp-csv-export', 'odoo14-addon-account-banking-fr-lcr', 'odoo14-addon-account-einvoice-generate', 'odoo14-addon-account-financial-report', 'odoo14-addon-account-invoice-facturx', 'odoo14-addon-account-invoice-import', 'odoo14-addon-account-invoice-import-facturx', 'odoo14-addon-account-invoice-import-simple-pdf', 'odoo14-addon-account-invoice-transmit-method', 'odoo14-addon-account-payment-mode', 'odoo14-addon-account-payment-order', 'odoo14-addon-account-payment-partner', 'odoo14-addon-account-payment-unece', 'odoo14-addon-account-statement-import-fr-cfonb', 'odoo14-addon-account-tax-unece', 'odoo14-addon-base-business-document-import', 'odoo14-addon-base-facturx', 'odoo14-addon-base-unece', 'odoo14-addon-date-range', 'odoo14-addon-intrastat-base', 'odoo14-addon-intrastat-product', 'odoo14-addon-l10n-fr-account-invoice-facturx', 'odoo14-addon-l10n-fr-account-invoice-import-facturx', 'odoo14-addon-l10n-fr-account-invoice-import-simple-pdf', 'odoo14-addon-l10n-fr-account-tax-unece', 'odoo14-addon-l10n-fr-account-vat-return', 'odoo14-addon-l10n-fr-account-vat-return-teledec', 'odoo14-addon-l10n-fr-business-document-import', 'odoo14-addon-l10n-fr-chorus-account', 'odoo14-addon-l10n-fr-chorus-facturx', 'odoo14-addon-l10n-fr-chorus-sale', 'odoo14-addon-l10n-fr-cog', 'odoo14-addon-l10n-fr-das2', 'odoo14-addon-l10n-fr-department', 'odoo14-addon-l10n-fr-department-oversea', 'odoo14-addon-l10n-fr-hr-check-ssnid', 'odoo14-addon-l10n-fr-hr-rup', 'odoo14-addon-l10n-fr-intrastat-product', 'odoo14-addon-l10n-fr-intrastat-service', 'odoo14-addon-l10n-fr-mis-reports', 'odoo14-addon-l10n-fr-pos-cert-allow-change-qty', 'odoo14-addon-l10n-fr-siret', 'odoo14-addon-l10n-fr-siret-lookup', 'odoo14-addon-l10n-fr-state', 'odoo14-addon-mis-builder', 'odoo14-addon-onchange-helper', 'odoo14-addon-product-harmonized-system', 'odoo14-addon-report-xlsx', 'odoo14-addon-report-xlsx-helper', 'odoo14-addon-uom-unece']"
8231,odoo14-addons-oca-account-reconcile,unknown,"['odoo14-addon-account-balance-line', 'odoo14-addon-account-bank-statement-reopen-skip-undo-reconciliation', 'odoo14-addon-account-mass-reconcile', 'odoo14-addon-account-mass-reconcile-as-job', 'odoo14-addon-account-mass-reconcile-by-mrp-production', 'odoo14-addon-account-mass-reconcile-by-purchase-line', 'odoo14-addon-account-mass-reconcile-by-sale-line', 'odoo14-addon-account-mass-reconcile-ref-deep-search', 'odoo14-addon-account-move-base-import', 'odoo14-addon-account-move-line-mrp-info', 'odoo14-addon-account-move-line-purchase-info', 'odoo14-addon-account-move-line-sale-info', 'odoo14-addon-account-move-line-stock-info', 'odoo14-addon-account-move-reconcile-helper', 'odoo14-addon-account-partner-reconcile', 'odoo14-addon-account-payment-mode', 'odoo14-addon-account-payment-order', 'odoo14-addon-account-payment-partner', 'odoo14-addon-account-reconcile-model-strict-match-amount', 'odoo14-addon-account-reconcile-payment-order', 'odoo14-addon-account-reconcile-reconciliation-date', 'odoo14-addon-account-reconcile-restrict-partner-mismatch', 'odoo14-addon-account-reconciliation-widget', 'odoo14-addon-stock-account-prepare-anglo-saxon-out-lines-hook']"
8232,odoo14-addons-oca-l10n-usa,unknown,"['odoo14-addon-account-banking-ach-base', 'odoo14-addon-account-banking-ach-credit-transfer', 'odoo14-addon-account-banking-ach-direct-debit', 'odoo14-addon-account-banking-ach-discount', 'odoo14-addon-account-banking-mandate', 'odoo14-addon-account-payment-batch-process', 'odoo14-addon-account-payment-mode', 'odoo14-addon-account-payment-order', 'odoo14-addon-account-payment-partner', 'odoo14-addon-account-payment-term-discount', 'odoo14-addon-date-range', 'odoo14-addon-l10n-us-form-1099', 'odoo14-addon-l10n-us-gaap', 'odoo14-addon-l10n-us-gaap-mis-report', 'odoo14-addon-l10n-us-partner-legal-number', 'odoo14-addon-mis-builder', 'odoo14-addon-report-xlsx']"
8233,odoo14-addons-oca-contract,unknown,"['odoo14-addon-account-banking-mandate', 'odoo14-addon-account-invoice-start-end-dates', 'odoo14-addon-account-payment-mode', 'odoo14-addon-account-payment-order', 'odoo14-addon-account-payment-partner', 'odoo14-addon-agreement', 'odoo14-addon-agreement-account', 'odoo14-addon-agreement-legal', 'odoo14-addon-agreement-legal-sale', 'odoo14-addon-agreement-maintenance', 'odoo14-addon-agreement-mrp', 'odoo14-addon-agreement-project', 'odoo14-addon-agreement-repair', 'odoo14-addon-agreement-sale', 'odoo14-addon-agreement-serviceprofile', 'odoo14-addon-agreement-stock', 'odoo14-addon-agreement-tier-validation', 'odoo14-addon-base-tier-validation', 'odoo14-addon-contract', 'odoo14-addon-contract-delivery-zone', 'odoo14-addon-contract-invoice-start-end-dates', 'odoo14-addon-contract-mandate', 'odoo14-addon-contract-payment-mode', 'odoo14-addon-contract-sale', 'odoo14-addon-contract-sale-generation', 'odoo14-addon-contract-sale-tag', 'odoo14-addon-contract-update-last-date-invoiced', 'odoo14-addon-contract-variable-qty-prorated', 'odoo14-addon-contract-variable-quantity', 'odoo14-addon-partner-delivery-zone']"
8234,odoo14-addons-oca-bank-payment,unknown,"['odoo14-addon-account-banking-mandate', 'odoo14-addon-account-banking-mandate-contact', 'odoo14-addon-account-banking-mandate-sale', 'odoo14-addon-account-banking-pain-base', 'odoo14-addon-account-banking-sepa-credit-transfer', 'odoo14-addon-account-banking-sepa-direct-debit', 'odoo14-addon-account-invoice-select-for-payment', 'odoo14-addon-account-payment-mode', 'odoo14-addon-account-payment-mode-default-account', 'odoo14-addon-account-payment-order', 'odoo14-addon-account-payment-order-notification', 'odoo14-addon-account-payment-order-return', 'odoo14-addon-account-payment-order-sequence-payment-mode', 'odoo14-addon-account-payment-order-tier-validation', 'odoo14-addon-account-payment-order-vendor-email', 'odoo14-addon-account-payment-partner', 'odoo14-addon-account-payment-purchase', 'odoo14-addon-account-payment-purchase-stock', 'odoo14-addon-account-payment-return', 'odoo14-addon-account-payment-sale', 'odoo14-addon-base-tier-validation', 'odoo14-addon-sale-commercial-partner']"
8235,odoo14-addons-oca-donation,unknown,"['odoo14-addon-account-banking-mandate', 'odoo14-addon-account-banking-pain-base', 'odoo14-addon-account-banking-sepa-direct-debit', 'odoo14-addon-account-payment-mode', 'odoo14-addon-account-payment-order', 'odoo14-addon-account-payment-partner', 'odoo14-addon-donation', 'odoo14-addon-donation-base', 'odoo14-addon-donation-direct-debit', 'odoo14-addon-donation-recurring', 'odoo14-addon-donation-sale', 'odoo14-addon-product-analytic', 'odoo14-addon-product-analytic-donation']"
8236,odoo14-addons-oca-account-invoicing,unknown,"['odoo14-addon-account-billing', 'odoo14-addon-account-global-discount', 'odoo14-addon-account-invoice-alternate-payer', 'odoo14-addon-account-invoice-base-invoicing-mode', 'odoo14-addon-account-invoice-blocking', 'odoo14-addon-account-invoice-change-currency', 'odoo14-addon-account-invoice-check-picking-date', 'odoo14-addon-account-invoice-check-total', 'odoo14-addon-account-invoice-date-due', 'odoo14-addon-account-invoice-discount-display-amount', 'odoo14-addon-account-invoice-fiscal-position-update', 'odoo14-addon-account-invoice-fixed-discount', 'odoo14-addon-account-invoice-force-number', 'odoo14-addon-account-invoice-line-description', 'odoo14-addon-account-invoice-line-sequence', 'odoo14-addon-account-invoice-merge', 'odoo14-addon-account-invoice-mode-at-shipping', 'odoo14-addon-account-invoice-mode-monthly', 'odoo14-addon-account-invoice-mode-weekly', 'odoo14-addon-account-invoice-partner', 'odoo14-addon-account-invoice-payment-retention', 'odoo14-addon-account-invoice-pricelist', 'odoo14-addon-account-invoice-pricelist-sale', 'odoo14-addon-account-invoice-refund-link', 'odoo14-addon-account-invoice-refund-reason', 'odoo14-addon-account-invoice-refund-reinvoice', 'odoo14-addon-account-invoice-restrict-linked-so', 'odoo14-addon-account-invoice-search-by-reference', 'odoo14-addon-account-invoice-section-sale-order', 'odoo14-addon-account-invoice-supplierinfo-update', 'odoo14-addon-account-invoice-supplierinfo-update-discount', 'odoo14-addon-account-invoice-supplier-ref-unique', 'odoo14-addon-account-invoice-supplier-self-invoice', 'odoo14-addon-account-invoice-tax-note', 'odoo14-addon-account-invoice-tax-required', 'odoo14-addon-account-invoice-transmit-method', 'odoo14-addon-account-invoice-triple-discount', 'odoo14-addon-account-invoice-validation-queued', 'odoo14-addon-account-invoice-view-payment', 'odoo14-addon-account-mail-autosubscribe', 'odoo14-addon-account-move-exception', 'odoo14-addon-account-move-line-accounting-description', 'odoo14-addon-account-move-line-accounting-description-purchase', 'odoo14-addon-account-move-line-accounting-description-sale', 'odoo14-addon-account-move-original-partner', 'odoo14-addon-account-move-post-block', 'odoo14-addon-account-move-propagate-ref', 'odoo14-addon-account-move-tier-validation', 'odoo14-addon-account-move-tier-validation-forward', 'odoo14-addon-account-receipt-print', 'odoo14-addon-account-refund-payment-term', 'odoo14-addon-base-exception', 'odoo14-addon-base-global-discount', 'odoo14-addon-base-tier-validation', 'odoo14-addon-base-tier-validation-forward', 'odoo14-addon-mail-autosubscribe', 'odoo14-addon-product-supplierinfo-for-customer', 'odoo14-addon-product-supplierinfo-for-customer-invoice', 'odoo14-addon-purchase-discount', 'odoo14-addon-purchase-stock-picking-return-invoicing', 'odoo14-addon-sale-order-invoicing-grouping-criteria', 'odoo14-addon-sale-order-invoicing-queued', 'odoo14-addon-sale-timesheet-invoice-description', 'odoo14-addon-stock-picking-invoice-link', 'odoo14-addon-stock-picking-invoicing']"
8237,odoo14-addons-oca-brand,unknown,"['odoo14-addon-account-brand', 'odoo14-addon-analytic-brand', 'odoo14-addon-brand', 'odoo14-addon-brand-external-report-layout', 'odoo14-addon-contract', 'odoo14-addon-contract-brand', 'odoo14-addon-product-brand', 'odoo14-addon-product-brand-multicompany', 'odoo14-addon-product-brand-social-responsibility', 'odoo14-addon-product-brand-tag', 'odoo14-addon-product-brand-tag-secondary', 'odoo14-addon-sale-brand']"
8238,odoo14-addons-oca-account-payment,unknown,"['odoo14-addon-account-cash-discount-base', 'odoo14-addon-account-cash-discount-payment', 'odoo14-addon-account-cash-discount-write-off', 'odoo14-addon-account-check-date', 'odoo14-addon-account-check-payee', 'odoo14-addon-account-due-list', 'odoo14-addon-account-due-list-aging-comment', 'odoo14-addon-account-due-list-days-overdue', 'odoo14-addon-account-due-list-payment-mode', 'odoo14-addon-account-financial-discount', 'odoo14-addon-account-payment-batch-process', 'odoo14-addon-account-payment-batch-process-discount', 'odoo14-addon-account-payment-credit-card', 'odoo14-addon-account-payment-mode', 'odoo14-addon-account-payment-multi-deduction', 'odoo14-addon-account-payment-order', 'odoo14-addon-account-payment-partner', 'odoo14-addon-account-payment-return', 'odoo14-addon-account-payment-return-import', 'odoo14-addon-account-payment-return-import-iso20022', 'odoo14-addon-account-payment-term-discount', 'odoo14-addon-account-payment-term-extension', 'odoo14-addon-account-payment-terminal', 'odoo14-addon-account-payment-view-check-number', 'odoo14-addon-account-payment-widget-amount', 'odoo14-addon-partner-aging']"
8239,odoo14-addons-oca-account-invoice-reporting,unknown,"['odoo14-addon-account-comment-template', 'odoo14-addon-account-invoice-line-report', 'odoo14-addon-account-invoice-line-sale-line-position', 'odoo14-addon-account-invoice-production-lot', 'odoo14-addon-account-invoice-report-due-list', 'odoo14-addon-account-invoice-report-grouped-by-picking', 'odoo14-addon-account-invoice-report-grouped-by-picking-sale-mrp', 'odoo14-addon-account-invoice-report-hide-line', 'odoo14-addon-base-comment-template', 'odoo14-addon-partner-time-to-pay', 'odoo14-addon-sale-order-line-position', 'odoo14-addon-stock-picking-invoice-link']"
8240,odoo14-addons-oca-sale-reporting,unknown,"['odoo14-addon-account-comment-template', 'odoo14-addon-base-comment-template', 'odoo14-addon-product-brand', 'odoo14-addon-sale-comment-template', 'odoo14-addon-sale-layout-category-hide-detail', 'odoo14-addon-sale-order-invoice-date', 'odoo14-addon-sale-order-line-position', 'odoo14-addon-sale-order-report-product-image', 'odoo14-addon-sale-order-weight', 'odoo14-addon-sale-report-commitment-date', 'odoo14-addon-sale-report-crossed-out-original-price', 'odoo14-addon-sale-report-delivered', 'odoo14-addon-sale-report-delivered-brand', 'odoo14-addon-sale-report-delivered-subtotal', 'odoo14-addon-sale-report-delivery-date']"
8241,odoo14-addons-oca-credit-control,unknown,"['odoo14-addon-account-credit-control', 'odoo14-addon-account-financial-risk', 'odoo14-addon-account-invoice-overdue-reminder', 'odoo14-addon-account-invoice-overdue-warn', 'odoo14-addon-account-invoice-overdue-warn-sale', 'odoo14-addon-account-payment-return', 'odoo14-addon-account-payment-return-financial-risk', 'odoo14-addon-partner-risk-insurance', 'odoo14-addon-sale-financial-risk', 'odoo14-addon-sale-financial-risk-info', 'odoo14-addon-stock-financial-risk']"
